order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
fa612a1874826daa30fed5e3073b9d0d,4,3fdb534dccf5bc9ab0406944b913787d,270d3ef21830ad0ecf3a6c53d08a533a,3/1/2018 07:35,25,12.69
bb3e2a4f3e37bb94bb72fbc8a2fc7981,1,ac5e164e2eda939ffa46593f90077f9a,827f8f69dfa529c561901c4f2e0f332f,5/10/2017 06:35,32.9,14.11
ca7e19e74d65b16d67b264b37172cb1a,1,394b16cd32e9f883365dd7ebac4edbe0,8b321bb669392f5163d04c59e235e066,5/17/2018 15:12,14.4,12.79
a037897ffc90e9b89c16d0b6c55e9a0d,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,7/12/2017 11:43,129.99,38.46
8bfba2619f60a7fd6612a51fa261b8df,1,88e84a987b4681434dedc0bc9e00826b,0dd184061fb0eaa7ca37932c68ab91c5,1/11/2018 09:50,110,18.02
b7d87e06832b932da4cd4ae7dee2974f,1,8c232245c53bdacb8760186225de609c,577719699805dd125d5b6fdde5943bba,5/7/2018 05:54,36.6,19.32
20d048f3efacdd8763fa0ede14313a6d,1,c3ce49d20cc5d56f0419f256c480e235,cab85505710c7cb9b720bceb52b01cee,4/11/2018 10:28,49.9,7.39
28b555be47c43251934a9396c88f76bb,1,041022915a950ec95b761b690ddb6b24,8cbac7e12637ed9cffa18c7875207478,8/6/2017 23:25,129.8,23.78
73449c4661293c6fa98e4e035451a8b2,1,963022ab2afed8b12ad312739a142b07,e5a38146df062edaf55c38afa99e42dc,2/1/2018 18:59,89.18,12.96
73449c4661293c6fa98e4e035451a8b2,2,963022ab2afed8b12ad312739a142b07,e5a38146df062edaf55c38afa99e42dc,2/1/2018 18:59,89.18,12.96
1db6b3e51590f33eb7c5f063687a8f2d,1,1e618d311a1b7f88a9d96ec50aa85582,d94a40fd42351c259927028d163af842,1/25/2018 21:41,129,25.74
87a3e006d97c66817429be0d25039a7b,1,cd48f265a63e13b762601f5f794c5fca,e9779976487b77c6d4ac45f75ec7afe9,5/29/2018 02:38,47.49,9.44
136d768d679a4fc7902e10fc81af17fc,1,cea3e34396621bb2677f5969c11316bc,21c62b998a043ebe31161d38f84929fc,8/14/2018 22:35,170,21.14
a831481fe241b8d8bc08c53fc98012b9,1,3ac29f1f25166dcc60b97e65d9a5885c,440dd6ab244315c632130ecfb63827b1,10/27/2017 14:49,129.9,29.31
92a40ff0f53b250065933f8b42431911,1,9f2d380101b20c5fb31454776800c445,440dd6ab244315c632130ecfb63827b1,5/30/2017 21:10,174.9,16.98
c48ec7c034c645ae4c720e62205e993b,1,a78fa6c80b9cc50d0100e12a097b8417,c8b0e2b0a7095e5d8219575d5e7e1181,12/1/2017 12:55,14.99,8.72
c48ec7c034c645ae4c720e62205e993b,2,a78fa6c80b9cc50d0100e12a097b8417,c8b0e2b0a7095e5d8219575d5e7e1181,12/1/2017 12:55,14.99,8.72
49935c2c36ceb474c290a1987bbb941e,1,4fe644d766c7566dbc46fb851363cb3b,c31eff8334d6b3047ed34bebd4d62c36,7/20/2018 15:15,99.99,15.01
662dd9cfb9338f3ac5ef63af393d7e32,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,8/31/2017 19:35,29,14.1
024d4903890a56c2e98df63a32206bd9,1,2b0ee2d07306f7c9ac55a43166e9bb4b,1900267e848ceeba8fa32d80c1a5f5a8,11/9/2017 09:50,59.99,16.18
2ed48d726a289639aa011e94ad6dcf87,1,15d20fc83a2c6720616bce544affa439,2138ccb85b11a4ec1e37afbd1c8eda1f,7/24/2018 21:35,48.99,7.6
be05142bba741bcf0fde07b5c9c40f48,1,e22a9f25f31fca1777a128c2655bbdda,da8622b14eb17ae2831f4ac5b9dab84a,11/9/2017 13:30,219.9,18.25
cb2932cadedc450a82a49823652f35f9,1,2948658cb6abc82847412be7201bfc4c,955fee9216a65b617aa5c0531780ce60,3/7/2018 02:50,120,21.68
9a07b32ac6acb2734d3da27111fafd4f,1,f9be8e0e5acd947d8f49dbc390b9ab20,4a3ca9315b744ce9f8e9374361493884,6/22/2018 13:21,153,18.2
d766e3aae9fe7c4abb652d767d0811d6,1,a2c75a23c2f838881dd4275c0cec519f,048c2757535328e0d7dac690ad3c0aae,4/27/2017 12:35,157.9,30.04
3126b9be3d5939e25084a4d9661652e9,1,a370599bb36b6aa53a8a4f428440f860,3d871de0142ce09b7081e2b9d1733cb1,4/10/2018 07:55,69,23.06
b3930c1f3ba41004ea17303295d1fb86,1,0fa81e7123fd0ebe03adbbe99d912827,da8622b14eb17ae2831f4ac5b9dab84a,12/21/2017 11:53,99.9,12.4
c23e9a555c327fa1d60893394aae9e9e,1,91846781ef75057e134949400768e272,530ec6109d11eaaf87999465c6afee01,3/30/2018 17:47,149.9,23.63
8092a1edb9b302ea942c2671edf4737c,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,7/3/2018 16:11,58.99,13.07
fc4c7a86a9b56a2af04f2bb99cba3fe3,1,72146711a2b027f714feab6d05476b25,7b7ed56ae755e2880f2b69632e839c1e,8/14/2018 17:24,209.9,40.68
c63f87e803b2bb102390ae4a77ece207,1,6fd82d8f842424334fedf31190e54d24,6560211a19b47992c3666cc44a7e94c0,7/17/2018 19:20,55,22.32
462e396988fb7c71401846696de2fca7,1,d3a45de279a0bde9b598a181bd2a9815,0432ead42b6c8a0bdf68154add917fdf,5/11/2017 10:05,94.9,14.83
5c5a8c9c0e8a30b697d7cea5123db572,1,e04ca4dba6bfe0dceeedca468acf5014,f84fa566034f5e8e880a07ec624c56af,7/31/2018 09:03,29.9,12.87
5c5a8c9c0e8a30b697d7cea5123db572,2,e04ca4dba6bfe0dceeedca468acf5014,f84fa566034f5e8e880a07ec624c56af,7/31/2018 09:03,29.9,12.87
d0b378f9d33cbf6b21c01295494a9ef1,1,572ce8c246c9eb25f976d31f29278d09,870d0118f7a9d85960f29ad89d5d989a,8/9/2017 16:50,22.9,16.83
150f2572fbbbe11b5b9532523f76b0c5,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,8/1/2018 00:44,170,20.38
79ecc3e68b2d54e056223964de8bca98,1,408e4bb5c406ec8c1609f6a8a2e49deb,a416b6a846a11724393025641d4edd5e,9/11/2017 01:30,118.33,18.08
043ba86e4e3f73fe5cb856f225fd8aa4,1,9b609e296b89940552cdce39983b2f71,7d76b645482be4a332374e8223836592,11/30/2017 10:30,12.89,16.79
2eb9acb468887e2f0e93b35344bd3656,1,8296481ad888f93f5dafcd25d65b09b8,a5cba26a62b8b4d0145b68b841e62e7f,2/9/2018 17:31,427,49.52
9edbcf5056f3301b0fcaf1dfe914873c,1,a8a24b2139731e4be5246104224f0633,25c5c91f63607446a97b143d2d535d31,12/28/2017 15:10,186.98,18.56
00f8fc0cb9d9b7813f1f54fbd75426f1,1,9fb9a39f2e393018aaeb432394aff48f,c03121937e54a93fcc1825c3098bbb6e,1/26/2018 14:16,149,14.77
1cc3ae63caffff2d6c3ee3e78e074acf,1,67682f5c5170c72b398941e2193735a4,f615fe7efbef0f4f08fd3086bc7a3e60,8/14/2017 21:45,39.9,9.22
1cc3ae63caffff2d6c3ee3e78e074acf,2,dc881ef926ca402063ea142afc83874c,7aa4334be125fcdd2ba64b3180029f14,8/14/2017 21:45,87.99,14.35
25461ae3c4bf9bf6e41a3a163f763c8f,1,eeb185c268c344e2308a3eca19154cee,7ff588a03c2aeae4fbd23f9ae64b760d,8/14/2018 21:05,56.54,7.66
70c06583df3a26d0a632b3205baee66a,1,a869ec6209c361ca46dad85a5530e119,c3cfdc648177fdbbbb35635a37472c53,9/1/2017 03:06,159.9,20.61
3f3e4083688c07129239450773e84282,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2/13/2018 10:10,69,7.78
d1a22a39de10a881fa47a509a1a9073b,1,7787f84dcc43ef95552cd95d2c86f418,6560211a19b47992c3666cc44a7e94c0,11/30/2017 20:53,49,15.1
4fe4120d5ff847b658ad80188256cb99,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,5/5/2017 01:15,89.9,11.24
23580e0d424218b71b67ce569d22a7da,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,7/5/2017 16:35,89.9,12.13
d5bd1d1b6a86a7398fdaf030ab3a6376,1,6eb6618376baf873225738ce4fe760ac,41b39e28db005d9731d9d485a83b4c38,6/7/2017 13:50,34.9,16.11
155b201ebf7d8510e7cba0659dc01ecb,1,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,5/14/2018 20:55,145,12.24
c35fad70e651ed7c175cc85284d88d65,1,9aa3269c14e72d138d7e346897444d0f,7c67e1448b00f6e969d365cea6b010ab,3/27/2018 04:08,166.94,17.98
c35fad70e651ed7c175cc85284d88d65,2,9aa3269c14e72d138d7e346897444d0f,7c67e1448b00f6e969d365cea6b010ab,3/27/2018 04:08,166.94,17.98
b1d817ac8ea07419070180cf22b19fdb,1,06061c9fd664126ac731a142995fa893,b44dbfbf62e52125f3c15d230569ea91,4/26/2018 07:11,46.28,8.88
b1d817ac8ea07419070180cf22b19fdb,2,06061c9fd664126ac731a142995fa893,b44dbfbf62e52125f3c15d230569ea91,4/26/2018 07:11,46.28,8.88
b1d817ac8ea07419070180cf22b19fdb,3,06061c9fd664126ac731a142995fa893,b44dbfbf62e52125f3c15d230569ea91,4/26/2018 07:11,46.28,8.88
b1d817ac8ea07419070180cf22b19fdb,4,06061c9fd664126ac731a142995fa893,b44dbfbf62e52125f3c15d230569ea91,4/26/2018 07:11,46.28,8.88
b1d817ac8ea07419070180cf22b19fdb,5,06061c9fd664126ac731a142995fa893,b44dbfbf62e52125f3c15d230569ea91,4/26/2018 07:11,46.28,8.88
67119966e190b3d2f210b4f9117395f1,1,85b39215c2d7de985b5a34b759255d03,f80edd2c5aaa505cc4b0a3b219abf4b8,7/2/2018 21:51,61.9,18.23
1cdc67161aa715aed86ab60be5ca8fef,1,a12fc4a1c79238df0015e1a0c48f0314,da8622b14eb17ae2831f4ac5b9dab84a,11/8/2017 00:31,119.9,18
ccc10a00d9ec059f5360475ddbed1816,1,9fef57f37ae72292952e73ff9a7a3fee,f8db351d8c4c4c22c6835c19a46f01b0,4/19/2018 11:30,449.9,194.64
ab2e3d4093bad08937a1d844c1a60355,1,d87bfbfb56d6bd8fbd1c05e83da46e55,218d46b86c1881d022bce9c68a7d4b15,1/10/2018 10:33,261,17.46
54f9756bd9148ebde702040750fa59de,1,542d8fcc4a81cd455526d35b556437b7,5d0363b33554b373851fc1622e4d5f3c,12/29/2017 02:18,89.9,16.35
c19e19a8551bdd68c5a4d75fb4c6f4fa,1,3570caaeaa3f5a1ae76392bb2b4155f9,7008613ea464bad5cb9b83456e1e6a8f,1/31/2018 02:57,58,25.25
b74bfb8cc19faa85573bff7a631e7c5f,1,8aa6223e400af9c97b07c75993142721,1f9ab4708f3056ede07124aad39a2554,4/5/2018 01:50,169.9,39.01
1aa06061f2abdc063d3ab58ff9e86cde,1,44fded21627553d1886d459384bbce06,8b321bb669392f5163d04c59e235e066,3/13/2018 22:20,15,9.42
1aa06061f2abdc063d3ab58ff9e86cde,2,44fded21627553d1886d459384bbce06,8b321bb669392f5163d04c59e235e066,3/13/2018 22:20,15,9.42
0f3d2ca532c34901392f4d86e4a1e5ba,1,4b7de4748108b5353b211255e867cf6a,eeb6de78f79159600292e314a77cbd18,10/6/2017 14:49,729,25.59
c101853f695b94e64c34f41941ff1048,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,8/3/2017 08:30,31.9,16.79
b39662e0f09931c6e3d392e873207658,1,819fc0e9c061a08bac3d5044eb92b173,6cd68b3ed6d59aaa9fece558ad360c0a,9/1/2017 13:50,118.9,10.05
0b4bc06ede46442d11b5b22710cefcf4,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,10/24/2017 03:27,79,17.8
d105b386fa5b4aab107c43ba2760f64b,1,5135301d684848b74276f22afcc6781c,7722b1df1b0e383e000397b2c11e3e19,6/12/2018 10:50,49.9,8.29
a8666b29dbc635b3a029b1ed84fa8df5,1,fbce4c4cb307679d89a3bf3d3bb353b9,c33847515fa6305ce6feb1e818569f13,8/14/2018 16:04,149,44.84
b862a1e68c1c8f2061c407aa9320c86e,1,c43ab4269cbf91b373263db4c2973cad,48436dade18ac8b2bce089ec2a041202,6/19/2017 15:25,45.9,9.94
c4d4442c9ecafb0e6611333eeefab2d5,1,55403fdc84a027ae6565b360af50e1ee,620c87c171fb2a6dd6e8bb4dec959fc6,6/14/2018 09:11,219.9,19.42
61907c80953898abbc85d0df266308b8,1,a038fb43df28bc37115e29e63d9809b7,da8622b14eb17ae2831f4ac5b9dab84a,4/19/2018 15:13,99.9,23.28
5236307716393b7114b53ee991f36956,1,3aa071139cb16b67ca9e5dea641aaa2f,b561927807645834b59ef0d16ba55a24,2/6/2018 19:11,248,17.99
b064d82b485fff92c7c15d344bfd7e6a,1,1cdbe059c1ca8e6b8e3c595c382afd56,08d0949a9a17c027262db1f3c450c26c,4/20/2018 01:31,29.9,18.23
310436570f7bf5ca58ec0500d633aea8,1,921d31a1daa51460b7a95ea5f3ab64d5,57e632711dec9ec14ca7546769483e7e,3/22/2018 16:08,88.89,20.77
77c34615b2963e4bf4b48d59da0eb5e1,1,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,1/22/2017 17:44,117.3,22.29
9ef5ae9f2a3b5c7cd4858cf4ffdc1b9c,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,12/7/2017 01:51,325,36.07
db06ef65b157c381358ccccdfa3d1aea,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,1/26/2018 09:35,69.9,13.08
db06ef65b157c381358ccccdfa3d1aea,2,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,1/26/2018 09:35,69.9,13.08
f4f43841ba1acc0c428e6d7c73658531,1,92144cc00a16129494387f172aa54198,6b243f80ed07b10f0e8aa0f21a205f3c,2/25/2018 22:27,124.9,17.12
ffc2638415f3ce34e88641eef792c1fc,1,bc2d6310e5cbd60facb2f9c8d9471597,dc317f341ab0e22f39acbd9dbf9b4a1f,6/12/2017 13:41,629,67.08
69dd3667f61aa14581938cb3ba3e1058,1,b6af69cb42f5e5e78bcf59f9be1b61a7,36a968b544695394e4e9d7572688598f,6/1/2017 14:55,399,14.75
1cb784620db9daf2fb6c870684c2aa1f,1,af2d506fb01b724e03591349ad36b67e,4b9750c8ad28220fe6702d4ecb7c898f,10/18/2017 13:56,48.9,16.11
0d85f60a7eb6eff92a2c8363050cc7b2,1,6cb9998e3edb71cca1e7bcb4c59c3c79,8444e55c1f13cd5c179851e5ca5ebd00,12/20/2017 15:17,899,19.31
c945c6439d4fdc157441d7708ce0da9b,1,46e4940f28c9231a801873e62ca55c53,cc419e0650a3c5ba77189a1882b7556a,3/16/2018 15:10,39.99,19.95
a88fed0457fca64ff6996a284e38c63d,1,7b951373f6045db69ff7a2e4d8c40071,7e93a43ef30c4f03f38b393420bc753a,5/3/2017 16:02,229.99,15.78
43a95930524a9c5388fa5e417dc23241,1,f819f0c84a64f02d3a5606ca95edd272,4869f7a5dfa277a7dca6462dcf3b52b2,11/13/2017 09:30,689,22.07
748934084b439ea1404df1dd5a8b238d,1,aa53b7499856e6df13008f34100cc336,1025f0e2d44d7041d6cf58b6550e0bfa,7/16/2018 04:25,75,15.83
1d6d061efdb6cb19fd5b0805b95624f5,1,c95ef8ea078a841a370c7ae96a552711,3969863bb8af7f72580b3b1ffd3a17b3,12/12/2017 02:35,49.9,8.72
bafb907417d324de4bc43390ccf3fbed,1,4c2394abfbac7ff59ec7a420918562fa,cc419e0650a3c5ba77189a1882b7556a,1/19/2018 12:28,84.99,19.13
f834cf7fd494d64498ec7054a72e947f,1,0cd7885ebb79eda16c32c1043681fc19,099095b050cfe8eb1ddff5317587e96e,6/6/2018 22:54,269.99,64.63
a915d736d392c278f5220c55f8275393,1,177793be904f7c1a1ca04c64ce05a68a,9baf5cb77970f539089d09a38bcec5c3,7/26/2017 22:25,99.99,8.28
95eff09285b23ea3424139fc2c71c692,1,9bfc55df037ce3ac01bfd84781adf7e5,7d13fca15225358621be4086e1eb0964,5/7/2018 16:35,590,16.57
1c2bab4c18a97c3bba457866ee72bdbd,1,fc37e09bb4dadd1eef5e92e954b1c72e,855668e0971d4dfd7bef1b6a4133b41b,9/26/2017 19:04,64.99,15.2
db3da16505a1f133612db0c345dfaf4a,1,5e8aecf4f90080173b0afd1bea6c129f,c9e5ad1f6647f5dbd1172adf6ae3cada,6/14/2018 17:30,72.94,17.22
a84a154c67bdaf74f92aa059d7f84025,1,b21f65209a6ce012874c5b0a33d7bc55,85d9eb9ddc5d00ca9336a2219c97bb13,7/31/2018 10:05,70,8.07
4e0db43ba51c0e0ede8c48b094526132,1,43ff57afb3419cc422d1daccbbb877b7,f5a590cf36251cf1162ea35bef76fe84,8/19/2018 21:30,895,62.6
b8ddc399e43d44b438e323ca1cd368c0,1,30b426aecc4e322e14030c1f384b1763,730937bf88cb151eb2eb849f642fc213,7/12/2018 02:05,120,12.33
9879baaf933b4e1db31859e7118586b8,1,004154251837f6ac124ad4374b3a8148,79ebd9a61bac3eaf882805ed4ecfa12a,11/1/2017 10:07,14.9,12.48
28c82a8f08d843332818f4f2673e0128,1,e0d64dcfaa3b6db5c54ca298ae101d05,4869f7a5dfa277a7dca6462dcf3b52b2,9/11/2017 22:23,179.9,16.01
796843d5e414b6e4272228bae15d828b,1,55cee47e392df16fee82018edeb545c5,f262cbc1c910c83959f849465454ddd3,4/2/2018 00:35,16.99,7.39
0911316604300fefa8aef39f81380c66,1,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,7/9/2018 18:10,27.9,7.94
b91c737fed536d40ce17d84edd88fac7,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,8/28/2017 04:06,19.9,15.1
40397c42ea8f390af9afe9cc02cb2fdd,1,e5ea77a1575b40961598bca64f081976,4a3ca9315b744ce9f8e9374361493884,4/10/2017 22:02,109.9,25.26
39baace8de9b107b79dfc029e19e3562,1,1ed390fc2e1df06251341c288d315eea,4d6d651bd7684af3fffabd5f08d12e5a,4/13/2018 18:50,129.9,20.25
35ebf843a8ae15a2ec5e2467f811c593,1,ce4564d6cb17bf0139f4a0860565c338,6426d21aca402a131fc0a5d0960a3c90,8/29/2017 02:46,59.9,19.66
6cc62a2c76cd0e02344dd2b2486178e2,1,d7d5562fce331ad958ca6f57057b3526,7a67c85e85bb2ce8582c35f2203ad736,6/15/2017 02:30,59.99,13.44
73641b2238d71494b912033b7fddf8c2,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,6/9/2017 11:35,89.9,15.38
a5b36a263c9692d52e2243b9ef05c6d6,1,e12f98550d5a1a612066b387f97c1970,a5a1bfcf728ab0e19182959cf0771ee4,6/26/2018 12:58,119.7,13.5
39b18d551e1accb764651ec6d8abd39f,1,977622028d06f47044795e2765933ea9,080199a181c46c657dc5aa235411be3b,4/20/2018 15:30,179.49,9.61
8d5ec251bb6f44f7c0f2d1d272515379,1,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,3/22/2018 20:28,110,62.44
4e3c3f047dac33194b742b0627d04610,1,d5e448e00fb7c59b31e0f3e43c2de0d7,850f4f8af5ea87287ac68de36e29107f,3/29/2018 02:15,129,17.18
c91379786e27968d49f8c216a94f7321,1,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,1/19/2018 10:15,107,15.5
cdc62ef71741b912ed0378bd8493f884,1,9da950e8c8c482441f1b93955b21c827,ceaec5548eefc6e23e6607c5435102e7,3/22/2018 15:55,215,22.59
9b91ddcbd6cbceb83d4fd2462ca1f95e,1,f5d8f4fbc70ca2a0038b9a0010ed5cb0,48efc9d94a9834137efd9ea76b065a38,1/9/2017 14:22,10.9,8.72
97406fbd0681b611192617f872175edb,1,1648c250bc294f3df8137d9a38d42a65,5a8e7d5003a1f221f9e1d6e411de7c23,5/4/2018 01:31,59.9,13.78
559e95307dd31619f52fde406925e840,1,dc1ef651c56d45937bd23d0166a66296,977f9f63dd360c2a32ece2f93ad6d306,8/6/2018 00:24,136.76,15.27
bf88003f2580db7589007ec44bc85695,1,fdf648fe44c2e24e9857c8d4ad5a7028,903037660cf848a717166eb7a06d616e,2/2/2017 20:55,22.79,18
93ae3ec4b92402eb33c04034d5e70d2a,1,62984ea1bba7fcea1f5b57084d3bf885,218d46b86c1881d022bce9c68a7d4b15,2/13/2018 15:11,191,18.59
365a8708db2878154916b372f72e17ef,1,1612209b0b37fbe80e1e8e1b7d19ca1d,87142160b41353c4e5fca2360caf6f92,5/12/2017 02:15,99,24.89
d6ee1daae35ffddf0e578b557bb67d2d,1,68e6674feb1930d0886bf0227361433d,0c8380b62e38e8a1e6adbeba7eb9688c,7/20/2018 12:20,149.9,16.12
fa501c06e7a60e98b43e678fd5205c37,1,fbce4c4cb307679d89a3bf3d3bb353b9,c33847515fa6305ce6feb1e818569f13,8/7/2018 13:24,149,51.33
2610d2bf99596ad39295eda07c7f6b01,1,10717ff440b2320081989126e858b220,00ee68308b45bc5e2660cd833c3f81cc,1/23/2018 08:59,138,13.99
350effaab10ac33b956650cd4eb15388,1,6cd51331a07b84149502aa6c9c5b536e,9dd59e43f0c9f0553244e8f9c2fb247e,11/23/2017 17:15,55,15.14
16e21364101f2b6afe62e2f9ac065676,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2/26/2018 07:11,108,27.3
c5f9e30c93b97be929f41b676e11023b,1,43552814c90350f6309022c6de596cbf,a2fa0bdc798ee84cdb08281337cf4fb6,5/3/2017 23:33,24.99,24.84
17e6035d2c8a3c133174ada65347a2e4,1,6e8d2a5a16437217f5ad2706ce6550b3,aafe36600ce604f205b86b5084d3d767,5/11/2017 15:15,59.9,16.99
21ee832eff624a82225c6e98cd2dcf7f,1,c900bb01100f7e72011f57af81326b90,d91fb3b7d041e83b64a00a3edfb37e4f,8/22/2018 21:44,35.7,7.99
0b9b1c5bbb14862e0e96660280048b04,1,6ab9d49c399f239bc88ea28c7568213f,5c853bb56f70f4d14218944bae111d7a,6/12/2018 14:51,8.99,7.39
a99d889887e1de4ac286fc3847455a97,1,696ad707399d0b7678e2ed5d021dd737,2e3be8a987a30d7544dbbda6861cc14e,7/12/2018 13:30,99.99,16.89
a884af2f7dbc8bd1d474474ba8d0de90,1,9835bbd4ce057f9d65bc826bd578c93d,2709af9587499e95e803a6498a5a56e9,6/20/2017 08:42,99,43.1
85e84e0247a114a9d610cb0a24710ad3,1,065ced48dd97c1b3322fab19e5844542,83645b1645cdee8953ee54c29ceed564,8/6/2018 03:05,59.9,18.52
a4841e5f06a8d3ab2f2bea2ad95c38e7,1,98ec655119c24de03b804696821f3955,620c87c171fb2a6dd6e8bb4dec959fc6,6/29/2018 20:35,49.9,18.45
0e717e310af82d130a1d253cd5fe8c7c,1,54d9ac713e253fa1fae9c8003b011c2a,955fee9216a65b617aa5c0531780ce60,3/15/2018 15:08,35,12.43
c6952ba78d5adfd24e93300fc30718c6,1,5f622da714951c5ae86acf68c0a03d30,9f505651f4a6abe901a56cdc21508025,7/3/2018 12:10,59.99,23.14
1d88068495a8986f241f769664ac98de,1,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,8/10/2018 06:35,22.32,15.26
2f3e82f47fffb5e28d966cb7dde890e8,1,706b14052b57d3bc3b9eb631ac7ab443,a938325a4b357fd23a6a4d5bb126408e,5/23/2018 02:54,49,18.23
6d9ce5b5461904a50d649dd753f6b5a1,1,8e382dedd9ae71943f9a70f6725b748f,cac876b37d3abcd6bd76caca30277996,6/25/2018 12:31,79.9,19.75
7fa8926e5fcb57beadd6baadcc093689,1,3bfd31bd6ca35eba88eab292090ca291,3b15288545f8928d3e65a8f949a28291,6/11/2017 22:22,149.99,16.68
2ec585cc6e3630ad3ad3734da342e94e,1,b80921007ed3f68cf6e536e6daf08610,ea8482cd71df3c1969d7b9473ff13abc,12/29/2017 12:52,29.99,11.85
3cda6f52ca254406b2c0ce1ae433a481,1,d5eaad1134bfeff3b2e4a051f652801d,b499c00f28f4b7069ff6550af8c1348a,2/21/2018 02:55,71.99,9.09
3cda6f52ca254406b2c0ce1ae433a481,2,d5eaad1134bfeff3b2e4a051f652801d,b499c00f28f4b7069ff6550af8c1348a,2/21/2018 02:55,71.99,9.09
56c26c7e1d2d600fc5e6a4a6b0be3aa8,1,b72b1952fed0f11ff9621862f1272e50,7b07b3c7487f0ea825fc6df75abd658b,3/17/2017 14:49,64.8,11.06
81d5d6bcd0acfd69fbae85ff8620a6e2,1,799710ec16ede0ad489ed63ae8b2766c,f5a590cf36251cf1162ea35bef76fe84,11/30/2017 10:11,365,27.1
3757a57cc9b1a53aef763138d192f7d4,1,ca804be785914dd234a6dd0177c2c577,2c9e548be18521d1c43cde1c582c6de8,6/29/2018 07:58,149,42.34
6f20546433de334abe46b79336ead4b8,1,418b40c9e83b7e5ac79e4a7ef975ebbe,4917cee8d902e13428c3ec4b1ca6f315,7/10/2017 04:45,159,38.95
2ccca1fe20c84ea4cb95b191e260cf16,1,acdd408fe971bbe29a81f8febb575ffc,128639473a139ac0f3e5f5ade55873a5,3/5/2018 03:32,18.9,12.48
d3c8fb7435390e64e1e0aeea689d5876,1,f6c22e9bdcafd5297ab3b143e9a5a19f,a673821011d0cec28146ea42f5ab767f,6/7/2018 15:15,49.9,22.93
6b3283bced42ff1c70f94eb1736fdabc,1,cff277cb1dc167f45eb05eccefbe4b04,f457c46070d02cadd8a68551231220dd,6/14/2018 17:30,89.9,13.71
6b3283bced42ff1c70f94eb1736fdabc,2,cff277cb1dc167f45eb05eccefbe4b04,f457c46070d02cadd8a68551231220dd,6/14/2018 17:30,89.9,13.71
19fe6cd13dca5943f17abd2c37c46abd,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,9/20/2017 04:46,89.99,7.88
44036c03a555d7f9bb0b727b97f09d6d,1,e1901d5d99ca951543717ea5d1940a36,855668e0971d4dfd7bef1b6a4133b41b,11/21/2017 21:46,65.99,12.8
56a458ff4a4d0dc8ecd97b7dc2ba33b0,1,a39cc58c1b5926b6f9f378daa89f1315,1025f0e2d44d7041d6cf58b6550e0bfa,8/9/2018 15:30,150,28.03
36df1febd8576ab575d84abc70295511,1,25f86162fee18735fffdb762dcb10d7c,1a3df491d1c4f1589fc2b934ada68bf2,1/23/2018 15:18,149.9,23.92
b650d7403dcbd0ea65de939ef388e69a,1,134a6fc4a713a799266ebd6a4f4008d4,08633c14ef2db992c11f840f04fad4cd,5/8/2018 16:18,39.9,15.23
74960f1e9b23374fc910ece2c75a8f20,1,8d99a7ed81f061ceed740d8900be880a,4a3ca9315b744ce9f8e9374361493884,10/9/2017 04:28,48.9,19.23
a660bfa45084c51dc2873306f0c107fb,1,8de310188938fc8abfe1aa7ee927ccd2,1da3aeb70d7989d1e6d9b0e887f97c23,10/3/2017 23:14,9.99,14.1
a660bfa45084c51dc2873306f0c107fb,2,8de310188938fc8abfe1aa7ee927ccd2,1da3aeb70d7989d1e6d9b0e887f97c23,10/3/2017 23:14,9.99,14.1
